customer_id,age,annual_income_usd,product_category,product_price_usd,purchase_date,store_id,store_location,payment_method,discount_percent,product_cost_usd,foot_traffic,qty,competitor_price_usd,full_name,gender,year_opened,is_favorite,purchase_id,product_id,visit_date,purchased_product_price_usd,store_chain_name
918,38,148820.0,Books,393.46,2021-09-24,54,New York,Cash,3,381.66,905,8,413.71,Sandra Garza,F,2005,0,779,935,2021-09-23,393.46,RetailWave
919,66,145780.0,Electronics,918.02,2023-05-21,73,New York,Credit Card,0,918.02,882,3,914.34,Lauren Nichols,F,2001,1,713,727,2023-05-19,918.02,MegaDeal
920,49,36696.0,Books,594.16,2022-10-31,81,Phoenix,Debit Card,19,481.27,973,0,555.57,Billy Jones,M,1994,1,204,292,2022-10-30,594.16,PrimeDeals
921,59,148068.0,Groceries,972.35,2021-03-09,33,Chicago,Online Transfer,0,972.35,114,60,987.23,Christopher Thomas,M,2014,1,921,314,2021-03-08,972.35,ValueCart
922,56,140278.0,Electronics,974.62,2022-11-13,32,San Antonio,Credit Card,5,925.89,95,21,798.99,Pamela Knight,F,2022,1,845,749,2022-11-10,974.62,QuickShop
923,25,68991.0,Books,468.6,2021-02-06,3,Chicago,Online Transfer,0,468.6,655,16,442.66,Richard Grimes,M,1990,1,488,699,2021-02-05,468.6,FreshMarket
924,24,131224.0,Books,474.66,2021-04-13,27,San Diego,Credit Card,1,469.91,410,84,523.57,Katelyn Montgomery,F,2002,1,530,309,2021-04-11,474.66,ValueHub
925,67,90423.0,Clothing,205.07,2022-09-30,60,Philadelphia,Debit Card,0,205.07,302,72,167.4,Nicole Bowen,F,2012,1,763,30,2022-09-26,205.07,ShoppersWorld
926,28,109454.0,Electronics,82.73,2021-05-30,23,Chicago,Cash,0,82.73,288,95,75.31,Clayton Goodman,M,1995,0,238,458,2021-05-29,82.73,AllGoods
927,67,122726.0,Groceries,232.68,2022-03-06,95,San Diego,Mobile Payment,0,232.68,462,79,237.14,Michelle Brennan,F,1993,1,539,166,2022-03-05,232.68,QuickGoods
928,39,134759.0,Groceries,420.68,2020-09-12,50,Dallas,Cash,0,420.68,108,18,390.13,Jennifer Irwin,F,1993,0,853,27,2020-09-09,420.68,TotalMart
929,42,87807.0,Clothing,732.52,2021-04-23,30,Philadelphia,Online Transfer,0,732.52,427,75,663.81,Russell Hall,M,2021,1,545,660,2021-04-22,732.52,BigBasket
930,28,117845.0,Groceries,128.13,2023-07-07,40,San Jose,Debit Card,3,124.29,459,27,117.48,Anna Jarvis,F,1992,1,458,697,2023-07-04,128.13,ShoppersMart
931,59,108760.0,Home & Kitchen,922.83,2022-12-18,3,San Jose,Credit Card,13,802.86,263,100,754.13,Jill Mooney,F,2015,1,394,135,2022-12-16,922.83,FreshMarket
932,49,115538.0,Home & Kitchen,666.23,2021-08-06,20,San Diego,Mobile Payment,12,586.28,816,100,723.2,Laurie Walters,F,1995,0,111,286,2021-08-04,666.23,StoreX
933,49,39884.0,Health & Beauty,778.62,2022-01-25,46,New York,Online Transfer,0,778.62,155,85,831.7,Michelle Anderson,F,1991,0,852,854,2022-01-21,778.62,AllShop
934,49,86926.0,Electronics,837.71,2021-06-15,68,San Diego,Mobile Payment,0,837.71,644,100,814.99,Megan Jackson,F,2004,1,351,347,2021-06-11,837.71,FreshShops
935,42,110118.0,Groceries,790.34,2023-04-05,92,San Diego,Credit Card,19,640.18,947,48,906.71,Paul Morales,X,2008,1,97,997,2023-04-04,790.34,SmartCart
936,20,145823.0,Books,306.61,2022-08-12,70,San Antonio,Debit Card,0,306.61,795,26,255.48,Andrew Mendez,M,2004,1,510,816,2022-08-09,306.61,FastChoice
937,51,26199.0,Home & Kitchen,928.51,2020-11-08,58,New York,Cash,0,928.51,533,80,958.14,Melissa Cabrera,F,1998,0,682,244,2020-11-07,928.51,QuickPick
938,33,51734.0,Books,158.69,2020-10-08,44,Phoenix,Mobile Payment,0,158.69,744,87,182.13,Michelle May,F,2008,0,911,731,2020-10-04,158.69,QuickMart
939,35,122188.0,Clothing,343.38,2023-05-02,8,San Diego,Online Transfer,0,343.38,342,54,383.36,Katherine Phillips,F,1998,1,447,315,2023-05-02,343.38,EcoShops
940,43,25694.0,Books,321.73,2021-06-09,77,Phoenix,Online Transfer,0,321.73,794,92,335.9,Martin Day,M,1999,0,620,631,2021-06-07,321.73,ValuePrime
941,28,111905.0,Health & Beauty,195.59,2022-10-29,29,Dallas,Cash,18,160.38,463,3,184.67,David Powell,M,2016,0,90,560,2022-10-25,195.59,SuperValue
942,23,98658.0,Health & Beauty,195.42,2023-04-17,6,San Jose,Cash,0,195.42,422,38,172.23,Thomas Hawkins,M,2020,0,179,50,2023-04-13,195.42,MegaStore
943,24,87940.0,Groceries,996.9,2023-03-28,92,Philadelphia,Debit Card,13,867.3,422,14,1176.76,John Gomez,M,2020,0,183,754,2023-03-27,996.9,SmartCart
944,23,55569.0,Health & Beauty,625.2,2022-03-13,18,San Diego,Mobile Payment,0,625.2,376,29,626.6,Gregory Jordan,X,2012,0,403,777,2022-03-11,625.2,RetailRush
945,59,73946.0,Electronics,90.13,2022-03-18,44,Dallas,Mobile Payment,10,81.12,783,15,93.6,Jennifer Lewis,F,2008,1,336,969,2022-03-17,90.13,QuickMart
946,42,134252.0,Electronics,165.57,2020-10-28,33,Phoenix,Credit Card,0,165.57,150,67,169.32,Mrs. Brenda Navarro,F,2018,1,644,549,2020-10-27,165.57,ValueCart
947,42,124703.0,Groceries,60.83,2020-08-30,26,San Jose,Cash,0,60.83,50,98,65.31,Karl Lee,M,2007,1,107,61,2020-08-28,60.83,SmartBuy
948,65,134858.0,Electronics,588.28,2023-02-28,20,San Diego,Credit Card,2,576.51,179,80,578.02,Antonio Kelley,M,1995,1,884,579,2023-02-27,588.28,StoreX
949,34,29047.0,Clothing,447.74,2022-01-21,63,Philadelphia,Debit Card,26,331.33,149,11,514.63,Michael Jones,M,1998,1,677,603,2022-01-18,447.74,SuperChoice
950,57,113331.0,Groceries,681.81,2022-12-18,29,San Diego,Online Transfer,0,681.81,797,21,773.5,Jennifer Gentry,F,2015,0,886,754,2022-12-17,681.81,SuperValue
951,60,37326.0,Home & Kitchen,653.61,2023-05-11,70,Dallas,Online Transfer,0,653.61,455,89,715.18,Molly Blair,F,2012,1,865,538,2023-05-07,653.61,FastChoice
952,65,96216.0,Home & Kitchen,988.9,2021-09-27,64,Los Angeles,Credit Card,4,949.34,585,33,804.45,Jason Romero,X,1993,0,720,694,2021-09-24,988.9,TopRetail
953,28,78902.0,Groceries,980.06,2020-11-27,27,Phoenix,Online Transfer,13,852.65,517,18,858.76,James Weiss MD,M,2017,1,416,273,2020-11-24,980.06,ValueHub
954,33,140608.0,Electronics,363.89,2022-08-13,5,Chicago,Debit Card,10,327.5,55,13,340.93,Juan Williams,M,2014,1,808,684,2022-08-12,363.89,UrbanGoods
955,39,115049.0,Groceries,12.4,2021-09-01,86,New York,Cash,16,10.42,510,32,11.66,Darius Clark,X,2007,1,432,743,2021-09-01,12.4,ShopWave
956,61,119252.0,Home & Kitchen,638.3,2020-11-06,13,Los Angeles,Online Transfer,0,638.3,729,80,607.16,Alfred Wilson,M,1997,0,690,732,2020-11-02,638.3,MaxStore
957,22,102983.0,Clothing,89.81,2021-12-01,99,San Jose,Online Transfer,6,84.42,232,42,101.84,Johnathan Austin,M,2023,1,556,850,2021-12-01,89.81,ValueRush
958,51,42456.0,Groceries,505.93,2022-04-28,82,Los Angeles,Debit Card,0,505.93,265,78,605.99,Charles Aguirre,M,2017,1,609,620,2022-04-24,505.93,MegaShops
959,60,119207.0,Groceries,339.52,2022-04-10,67,San Diego,Cash,0,339.52,875,23,394.82,Paige Campbell,F,2016,0,518,680,2022-04-07,339.52,QuickCart
960,39,55588.0,Health & Beauty,804.91,2022-01-31,70,San Antonio,Online Transfer,0,804.91,583,93,807.94,Carol Ruiz,F,2004,1,759,358,2022-01-30,804.91,FastChoice
961,69,73944.0,Books,698.74,2021-01-21,1,San Diego,Credit Card,0,698.74,686,93,750.8,April Becker,F,1991,0,25,22,2021-01-18,698.74,ShopEase
962,61,115006.0,Groceries,221.78,2022-06-05,47,Philadelphia,Online Transfer,0,221.78,296,84,200.32,Lori Wilson,F,1993,0,237,498,2022-06-04,221.78,BuySmart
963,60,38842.0,Home & Kitchen,269.7,2021-06-02,32,Dallas,Debit Card,25,202.27,346,59,222.73,Rebecca Collins,F,1992,0,345,497,2021-06-02,269.7,QuickShop
964,53,85533.0,Books,289.97,2021-09-08,3,New York,Online Transfer,0,289.97,764,37,332.85,Sandra Peterson,F,2016,0,771,372,2021-09-05,289.97,FreshMarket
965,37,73103.0,Home & Kitchen,463.01,2022-09-16,16,San Jose,Cash,22,361.15,375,49,545.04,Connie Steele,F,2020,1,415,842,2022-09-14,463.01,ShopNGo
966,36,85133.0,Health & Beauty,358.63,2023-07-04,29,Los Angeles,Credit Card,0,358.63,934,28,409.46,Chelsea Phillips,F,1993,1,904,232,2023-07-04,358.63,SuperValue
967,27,91277.0,Home & Kitchen,435.58,2021-11-06,87,Dallas,Debit Card,10,392.02,590,91,467.91,Casey Gonzales,F,1995,0,487,788,2021-11-03,435.58,FreshCart
968,63,118454.0,Books,972.96,2023-05-13,5,Dallas,Credit Card,0,972.96,758,83,1147.51,Aaron Perry,M,2016,1,379,906,2023-05-12,972.96,UrbanGoods
969,35,32138.0,Electronics,280.82,2020-07-22,34,Philadelphia,Cash,28,202.19,491,24,277.37,Caleb Serrano,M,1999,0,839,239,2020-07-18,280.82,RetailHaven
970,52,125447.0,Clothing,941.35,2020-10-18,89,Houston,Debit Card,0,941.35,72,58,825.34,James Oliver,X,2020,0,382,514,2020-10-17,941.35,MarketPrime
971,63,124999.0,Home & Kitchen,157.06,2022-01-17,65,San Diego,Credit Card,0,157.06,900,2,143.4,Carlos Hill,X,1996,1,290,823,2022-01-15,157.06,HappyStore
972,45,55133.0,Books,811.59,2021-03-03,67,Houston,Online Transfer,0,811.59,769,89,920.82,Andrea Price,F,2000,0,984,769,2021-03-03,811.59,QuickCart
973,22,149834.0,Books,496.61,2023-04-29,18,Houston,Debit Card,11,441.98,385,37,585.79,Laurie Rhodes,F,1993,0,102,544,2023-04-26,496.61,RetailRush
974,34,123697.0,Home & Kitchen,632.07,2023-01-06,15,San Jose,Debit Card,30,442.45,411,69,543.51,Christy Snyder,F,2008,0,331,152,2023-01-04,632.07,EasyCart
975,54,29162.0,Home & Kitchen,686.61,2021-08-28,91,Philadelphia,Credit Card,0,686.61,716,13,549.95,Alicia Porter,X,2018,1,896,527,2021-08-27,686.61,SuperDeal
976,69,89612.0,Clothing,131.31,2021-02-04,15,Los Angeles,Online Transfer,0,131.31,289,18,147.28,Victoria Gaines,F,2010,0,300,140,2021-02-04,131.31,EasyCart
977,42,27077.0,Clothing,873.85,2021-08-27,25,San Antonio,Cash,0,873.85,664,74,1011.89,Kara Wolfe,F,1997,0,174,466,2021-08-24,873.85,PrimeBuy
978,42,143107.0,Books,618.57,2022-11-02,33,Philadelphia,Cash,0,618.57,988,40,555.86,Kevin Booth,X,1990,0,591,763,2022-11-02,618.57,ValueCart
979,28,85884.0,Health & Beauty,361.85,2021-01-29,54,Houston,Cash,10,325.67,933,67,402.61,Heather Wilson,F,1991,0,790,848,2021-01-28,361.85,RetailWave
980,59,96142.0,Groceries,614.15,2021-07-25,34,Phoenix,Credit Card,26,454.47,630,27,510.59,Blake Nguyen,M,2008,1,296,723,2021-07-23,614.15,RetailHaven
981,59,34369.0,Home & Kitchen,368.57,2022-10-13,92,San Antonio,Cash,0,368.57,162,54,299.18,Sean Allen,M,1997,1,676,35,2022-10-09,368.57,SmartCart
982,22,22317.0,Clothing,652.82,2023-01-28,76,San Diego,Debit Card,14,561.43,274,7,524.16,Steven Ramirez,M,1996,1,523,207,2023-01-26,652.82,ShopZone
983,68,54811.0,Books,447.94,2021-05-28,74,Dallas,Cash,0,447.94,158,86,498.36,Andrew Brown,X,1993,0,496,270,2021-05-27,447.94,SaveShop
984,56,28810.0,Home & Kitchen,131.79,2023-03-05,97,San Antonio,Mobile Payment,1,130.47,121,7,141.11,Leslie Walsh,M,2016,1,887,724,2023-03-04,131.79,EasyBuy
985,45,20499.0,Home & Kitchen,917.41,2022-09-11,81,Houston,Debit Card,16,770.62,104,5,764.21,Julia Garcia,F,2006,0,325,215,2022-09-10,917.41,PrimeDeals
986,57,67356.0,Clothing,975.16,2021-06-25,92,Phoenix,Online Transfer,0,975.16,957,71,1123.44,Dr. Jennifer Hodge,F,2016,0,999,181,2021-06-22,975.16,SmartCart
987,56,51857.0,Health & Beauty,673.32,2020-07-16,59,New York,Debit Card,16,565.59,921,45,575.97,Micheal Morgan,M,1992,1,397,358,2020-07-15,673.32,PrimeCart
988,66,67913.0,Home & Kitchen,624.63,2022-05-07,18,San Jose,Credit Card,27,455.98,880,62,519.23,Jason Bentley,M,2010,1,528,898,2022-05-04,624.63,RetailRush
989,29,73183.0,Books,790.58,2021-10-23,45,San Jose,Debit Card,23,608.75,972,39,808.36,Heather Hunter,F,2008,1,568,730,2021-10-21,790.58,MarketQuick
990,24,114742.0,Home & Kitchen,482.54,2020-10-20,59,Los Angeles,Cash,0,482.54,243,81,468.09,Megan Gray,F,1994,1,214,744,2020-10-16,482.54,PrimeCart
991,38,82320.0,Groceries,555.07,2023-04-08,97,Phoenix,Online Transfer,2,543.97,734,38,512.08,Jose Vang,M,2015,0,757,498,2023-04-07,555.07,EasyBuy
992,58,47938.0,Books,151.71,2021-01-22,85,Philadelphia,Mobile Payment,0,151.71,967,71,157.7,Melissa Rodriguez MD,F,1998,1,912,202,2021-01-21,151.71,SmartShops
993,42,36869.0,Home & Kitchen,863.62,2021-05-09,35,Houston,Debit Card,0,863.62,60,11,1002.3,Cheryl Ayala,F,2006,1,567,876,2021-05-05,863.62,FreshChoice
994,70,79835.0,Health & Beauty,391.59,2022-11-11,22,San Antonio,Online Transfer,2,383.76,104,99,464.0,Matthew Rhodes,M,2004,0,555,805,2022-11-09,391.59,MarketHaven
995,22,31596.0,Books,793.31,2022-07-21,60,Houston,Credit Card,0,793.31,342,70,705.91,Rhonda Foster,F,2023,1,130,621,2022-07-20,793.31,ShoppersWorld
996,64,81759.0,Groceries,550.41,2020-12-21,79,San Antonio,Credit Card,11,489.86,519,74,503.91,James Garcia,M,2021,0,389,739,2020-12-18,550.41,FreshBuy
997,67,147738.0,Books,807.29,2023-03-12,69,New York,Cash,0,807.29,868,44,656.09,Denise Jones,F,2010,1,838,484,2023-03-10,807.29,GlobalDeals
998,69,46728.0,Home & Kitchen,951.4,2020-12-11,98,New York,Online Transfer,0,951.4,361,30,841.83,Lori Joyce,F,2005,0,76,134,2020-12-08,951.4,AllPrime
999,38,64233.0,Groceries,98.49,2022-06-23,47,Dallas,Online Transfer,0,98.49,80,68,103.84,Thomas Hopkins,M,1995,0,190,27,2022-06-21,98.49,BuySmart
1000,34,82100.0,Books,717.68,2023-03-11,23,San Antonio,Online Transfer,0,717.68,874,73,638.27,Wanda Smith,F,2000,0,196,343,2023-03-10,717.68,AllGoods
